,date,temperature,month,month_sin,month_cos,day,day_sin,day_cos,hours,hours_sin,hours_cos
1962,1669053600,7.7002454,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,18,-1.0,-1.8369701987210297e-16
1963,1669057200,7.1602454,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,19,-0.9659258262890684,0.2588190451025203
1964,1669060800,7.3402452,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,20,-0.8660254037844386,0.5000000000000001
1965,1669064400,7.5702453,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,21,-0.7071067811865477,0.7071067811865474
1966,1669068000,7.0902452,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,22,-0.5000000000000004,0.8660254037844384
1967,1669071600,7.480245,11,-0.5000000000000004,0.8660254037844384,21,-0.9510565162951535,-0.30901699437494756,23,-0.25881904510252157,0.9659258262890681
1968,1669075200,8.110246,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,0,0.0,1.0
1969,1669078800,7.880245,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,1,0.25881904510252074,0.9659258262890683
1970,1669082400,7.6402454,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,2,0.49999999999999994,0.8660254037844387
1971,1669086000,7.380245,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,3,0.7071067811865475,0.7071067811865476
1972,1669089600,6.9902453,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,4,0.8660254037844386,0.5000000000000001
1973,1669093200,6.7002454,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,5,0.9659258262890683,0.25881904510252074
1974,1669096800,6.540245,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,6,1.0,6.123233995736766e-17
1975,1669100400,6.4302454,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,7,0.9659258262890683,-0.25881904510252063
1976,1669104000,6.5102453,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,8,0.8660254037844387,-0.4999999999999998
1977,1669107600,6.8702455,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,9,0.7071067811865476,-0.7071067811865475
1978,1669111200,7.7402453,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,10,0.49999999999999994,-0.8660254037844387
1979,1669114800,8.210245,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,11,0.258819045102521,-0.9659258262890682
1980,1669118400,8.780245,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,12,1.2246467991473532e-16,-1.0
1981,1669122000,8.910245,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,13,-0.2588190451025208,-0.9659258262890683
1982,1669125600,8.720245,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,14,-0.4999999999999997,-0.8660254037844388
1983,1669129200,8.350245,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,15,-0.7071067811865471,-0.7071067811865479
1984,1669132800,8.050245,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,16,-0.8660254037844384,-0.5000000000000004
1985,1669136400,7.650245,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,17,-0.9659258262890683,-0.25881904510252063
1986,1669140000,7.480245,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,18,-1.0,-1.8369701987210297e-16
1987,1669143600,7.130245,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,19,-0.9659258262890684,0.2588190451025203
1988,1669147200,6.9702454,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,20,-0.8660254037844386,0.5000000000000001
1989,1669150800,6.670245,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,21,-0.7071067811865477,0.7071067811865474
1990,1669154400,6.1202455,11,-0.5000000000000004,0.8660254037844384,22,-0.9945218953682733,-0.10452846326765423,22,-0.5000000000000004,0.8660254037844384
